,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,AfterWW2,Age,logPrice,PriceRange
633,1009,1010,50,RL,60.0,6000,2,0.0,1,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3.0,3,1.0,1.0,0,1.0,0,1008,1008,GasA,5,Y,SBrkr,1008,0,514,1522,0,0,2,0,4,1,3,7,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,2,0,0,138,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,102000,2530,138,2.0,1,0,1,0,1,0,1,0,56,11.532728092266407,Middle
634,799,800,50,RL,60.0,7200,2,0.0,1,4,4,Corner,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4.0,3,1.0,5.0,569,1.0,0,162,731,GasA,5,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3.0,Detchd,1939.0,1.0,1,240,3.0,3.0,3,0,0,264,0,0,0,0.0,4.0,Missing,0,6,2007,WD,Normal,175000,2499,264,2.5,1,1,1,0,1,0,1,0,57,12.072541252905653,Middle
635,1118,1119,80,RL,85.0,13825,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3,1.0,1.0,0,1.0,0,533,533,GasA,3,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,3,6,6,0,0.0,BuiltIn,1958.0,2.0,1,300,3.0,3.0,3,280,34,0,0,0,0,0.0,0.0,Missing,0,12,2008,WD,Normal,140000,2134,34,1.5,1,1,1,0,1,0,1,1,21,11.849397701591439,Middle
636,380,381,50,RL,50.0,5000,2,2.0,1,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,1.0,2.0,218,1.0,0,808,1026,GasA,3,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,4,6,8,1,4.0,Detchd,1924.0,1.0,1,308,3.0,3.0,3,0,0,242,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,127000,2717,242,2.0,1,1,1,0,1,0,1,0,60,11.751942365440726,Middle
637,1117,1118,20,RL,57.0,9764,2,0.0,2,4,4,FR2,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,702,1.0,0,192,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,4,5,8,0,0.0,Attchd,1967.0,2.0,2,450,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2008,WD,Normal,130000,1788,0,2.0,1,1,0,0,1,0,1,1,5,11.77528972943772,Middle
638,1040,1041,20,RL,88.0,13125,2,0.0,1,4,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,3,3,CBlock,3.0,3,1.0,3.0,168,4.0,682,284,1134,GasA,5,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,3,8,4,1,3.0,Attchd,1957.0,2.0,2,484,3.0,3.0,3,0,0,0,0,0,0,0.0,5.0,Missing,0,1,2006,WD,Normal,155000,2937,0,3.0,1,1,0,0,1,0,1,1,6,11.951180395901384,Middle
639,577,578,80,RL,96.0,11777,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,3,3,CBlock,3.0,3,3.0,2.0,328,5.0,551,285,1164,GasA,5,Y,SBrkr,1320,0,0,1320,1,0,1,0,3,1,3,6,8,2,2.0,Attchd,1966.0,2.0,2,564,3.0,3.0,3,160,68,240,0,0,0,0.0,0.0,Missing,0,5,2006,WD,Abnorml,164500,2484,308,2.0,1,1,1,0,0,0,1,1,40,12.010665849187564,Middle
640,587,588,85,RL,74.0,8740,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,3.0,5.0,672,1.0,0,168,840,GasA,3,Y,SBrkr,860,0,0,860,1,0,1,0,2,1,3,4,8,0,0.0,Detchd,1996.0,1.0,2,528,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,137000,1700,0,2.0,1,1,0,0,0,0,1,1,27,11.827736204810266,Middle
641,622,623,20,RL,71.0,7064,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,3,3,CBlock,3.0,3,1.0,4.0,560,1.0,0,420,980,GasA,3,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,3,6,8,0,0.0,Detchd,1986.0,1.0,2,484,3.0,3.0,3,192,0,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,135000,1960,0,1.0,1,1,0,0,0,0,1,1,32,11.813030057420569,Middle
642,668,669,20,RL,71.0,14175,2,0.0,1,3,4,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,988,1.0,0,200,1188,GasA,4,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,3,6,6,1,3.0,Detchd,1999.0,1.0,2,576,3.0,3.0,3,304,0,0,0,0,0,0.0,0.0,Missing,0,11,2006,WD,Normal,168000,2625,0,2.5,1,1,0,0,1,0,1,1,19,12.031719258385394,Middle
643,679,680,20,RL,71.0,9945,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3.0,3,1.0,3.0,827,1.0,0,161,988,GasA,3,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,3,5,8,0,0.0,Detchd,1963.0,1.0,2,572,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,10,2007,WD,Normal,128500,1976,0,2.0,1,1,0,0,0,0,1,1,46,11.76368418331741,Middle
644,698,699,20,RL,65.0,8450,2,0.0,1,4,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3,1.0,6.0,553,4.0,117,224,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,8,1,4.0,Detchd,1973.0,1.0,1,336,3.0,3.0,3,416,144,0,0,0,0,0.0,4.0,Missing,0,4,2010,WD,Normal,138500,1788,144,2.0,1,1,1,0,1,0,1,1,1,11.83862560460953,Middle
645,709,710,20,RL,71.0,7162,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,876,876,GasA,3,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,3,6,8,0,0.0,Attchd,1966.0,1.0,1,408,3.0,3.0,3,0,0,0,0,0,0,0.0,4.0,Missing,0,12,2008,WD,Abnorml,109900,1780,0,1.0,1,1,0,0,0,0,1,1,42,11.607326140391713,Middle
646,733,734,20,RL,80.0,10000,2,0.0,1,4,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,594,1.0,0,270,864,GasA,5,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,1,3.0,Attchd,1961.0,2.0,1,264,3.0,3.0,3,165,0,0,0,0,0,0.0,3.0,Shed,400,3,2009,WD,Normal,131400,2008,0,2.0,1,1,0,0,1,0,1,1,26,11.786001385032645,Middle
647,734,735,20,RL,71.0,8978,2,0.0,2,4,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,948,948,GasA,3,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,6,8,0,0.0,Attchd,1968.0,1.0,1,300,3.0,3.0,3,147,0,0,0,0,0,0.0,0.0,Missing,0,5,2007,WD,Family,108000,1896,0,1.0,1,1,0,0,0,0,1,1,39,11.589886506106355,Middle
648,743,744,80,RL,70.0,12886,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3,3.0,5.0,444,1.0,0,76,520,GasA,5,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,3,6,6,1,3.0,Attchd,1997.0,2.0,2,480,3.0,3.0,3,302,0,0,0,100,0,0.0,0.0,Missing,0,10,2009,WD,Normal,175000,1984,100,2.5,1,1,1,0,1,0,1,1,10,12.072541252905653,Middle
649,770,771,85,RL,71.0,7252,2,0.0,2,4,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3,3.0,6.0,685,1.0,0,173,858,GasA,3,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,3,5,8,0,0.0,Detchd,1983.0,1.0,2,576,3.0,3.0,3,120,0,0,0,0,0,0.0,0.0,Missing,0,4,2009,WD,Normal,134900,1716,0,2.0,1,1,0,0,0,0,1,1,27,11.812289042195847,Middle
650,777,778,20,RL,100.0,13350,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,762,1.0,0,102,864,GasA,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,8,1,2.0,Attchd,1974.0,1.0,2,440,3.0,3.0,3,241,0,0,0,0,0,0.0,4.0,Missing,0,6,2006,WD,Normal,142500,1758,0,2.0,1,1,0,0,0,0,1,1,32,11.86709727869084,Middle
651,845,846,85,RL,71.0,16647,2,0.0,2,4,4,CulDSac,3,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3,4.0,5.0,1390,1.0,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,3.0,Basment,1975.0,3.0,2,611,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,1,2007,WD,Normal,171000,3091,0,3.0,1,1,0,0,1,0,1,1,26,12.049418835484795,Middle
652,854,855,20,RL,102.0,17920,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3,2.0,5.0,306,3.0,1085,372,1763,GasA,3,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,4.0,Attchd,1955.0,1.0,2,454,3.0,3.0,3,0,418,0,0,312,0,0.0,0.0,Missing,0,7,2006,WD,Abnorml,170000,3542,730,2.5,1,1,1,0,1,0,1,1,32,12.0435537160324,Middle
653,855,856,20,RL,71.0,6897,2,0.0,2,4,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3,1.0,5.0,659,1.0,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,0.0,Detchd,1962.0,1.0,1,260,3.0,3.0,3,0,104,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,127000,2080,104,2.5,1,1,1,0,1,0,1,1,0,11.751942365440726,Middle
654,861,862,190,RL,75.0,11625,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,PConc,3.0,3,2.0,4.0,841,1.0,0,198,1039,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,8,0,0.0,Attchd,1965.0,1.0,2,504,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,131500,2078,0,2.5,1,1,0,0,0,0,1,1,45,11.786762130599953,Middle
655,878,879,85,RL,88.0,11782,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,3.0,5.0,899,1.0,0,210,1109,GasA,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,6,0,0.0,Detchd,1987.0,1.0,2,576,3.0,3.0,3,192,0,0,0,0,0,0.0,4.0,Shed,400,6,2010,WD,Normal,148000,2264,0,2.0,1,1,0,0,1,0,1,1,15,11.904967552746253,Middle
656,893,894,20,RL,71.0,13284,2,0.0,1,4,4,Inside,3,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,4.0,3,2.0,4.0,1064,1.0,0,319,1383,GasA,3,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,3,6,8,1,4.0,Attchd,1954.0,1.0,1,354,3.0,3.0,3,511,116,0,0,0,0,0.0,5.0,Missing,0,6,2008,WD,Normal,165000,2766,116,2.0,1,1,1,0,0,0,1,1,54,12.013700752882716,Middle
657,899,900,20,RL,65.0,6993,2,0.0,1,4,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,465,1.0,0,447,912,GasA,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,6,8,1,3.0,Attchd,1961.0,1.0,1,288,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,135000,2148,0,1.0,1,1,0,0,1,0,1,1,12,11.813030057420569,Middle
658,904,905,20,RL,71.0,6173,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3.0,3,1.0,6.0,599,1.0,0,277,876,GasA,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,8,0,0.0,Attchd,1967.0,1.0,1,288,3.0,3.0,3,0,0,0,0,0,0,0.0,4.0,Missing,0,8,2007,WD,Normal,125500,1778,0,1.0,1,1,0,0,0,0,1,1,40,11.740061037553975,Middle
659,957,958,20,RL,70.0,7420,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,417,1.0,0,640,1057,GasA,3,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,3,6,8,0,0.0,Detchd,1977.0,3.0,2,576,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2007,WD,Normal,132000,2114,0,1.0,1,1,0,0,0,0,1,1,45,11.790557201568507,Middle
660,979,980,20,RL,80.0,8816,2,0.0,1,4,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3,1.0,3.0,651,1.0,0,470,1121,GasA,3,Y,SBrkr,1121,0,0,1121,1,0,1,0,3,1,3,5,8,0,0.0,Detchd,1963.0,1.0,2,480,3.0,3.0,3,0,80,0,0,0,0,0.0,4.0,Missing,0,6,2009,WD,Normal,139000,2242,80,2.0,1,1,1,0,0,0,1,1,46,11.842229212112827,Middle
661,1010,1011,50,RL,115.0,21286,2,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,720,720,GasA,3,Y,SBrkr,720,551,0,1271,0,0,2,0,4,1,3,7,8,1,4.0,Attchd,1948.0,1.0,1,312,3.0,3.0,3,0,0,108,0,0,0,0.0,0.0,Missing,0,8,2008,WD,Normal,135000,1991,108,2.0,1,1,1,0,1,0,1,1,58,11.813030057420569,Middle
662,1081,1082,20,RL,75.0,7500,2,0.0,1,4,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,824,1.0,0,216,1040,GasA,2,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,5,8,0,0.0,Attchd,1963.0,3.0,1,308,3.0,3.0,3,0,0,220,0,0,0,0.0,4.0,Missing,0,6,2010,WD,Normal,133000,2080,220,2.5,1,1,1,0,0,0,1,1,47,11.79810440720389,Middle
663,560,561,20,RL,71.0,11341,2,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4.0,3,1.0,5.0,1302,1.0,0,90,1392,GasA,3,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,3,5,5,1,4.0,Detchd,1957.0,1.0,2,528,3.0,3.0,3,0,0,0,0,95,0,0.0,0.0,Missing,0,5,2010,WD,Normal,121500,2784,95,2.5,1,1,1,0,1,0,1,1,14,11.70766954176274,Middle
664,291,292,190,RL,55.0,5687,2,1.0,1,3,4,Inside,3,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3.0,2,1.0,3.0,210,1.0,0,570,780,GasA,5,N,SBrkr,936,780,0,1716,1,0,2,0,6,1,2,9,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0,184,0,0,0,0,0.0,0.0,Missing,0,3,2008,WD,Normal,135900,2496,184,3.0,1,0,1,0,1,0,1,0,8,11.819674600139233,Middle
665,16,17,20,RL,73.0,11241,2,0.0,2,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,3.0,3,1.0,5.0,578,1.0,0,426,1004,GasA,5,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3,5,8,1,3.0,Attchd,1970.0,3.0,2,480,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Shed,700,3,2010,WD,Normal,149000,2008,0,2.0,1,1,0,0,0,0,1,1,40,11.911701584927595,Middle
666,580,581,20,RL,73.0,14585,2,0.0,2,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3.0,3,1.0,4.0,594,3.0,219,331,1144,GasA,5,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,4,7,8,2,4.0,Attchd,1960.0,1.0,2,572,3.0,3.0,3,216,110,0,0,0,0,0.0,0.0,Missing,0,6,2007,WD,Normal,181900,2573,110,1.5,1,1,1,0,1,0,1,1,20,12.111212364506214,Middle
667,615,616,85,RL,80.0,8800,2,0.0,1,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,3,4,PConc,3.0,3,4.0,6.0,763,1.0,0,173,936,GasA,5,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,4,6,8,0,0.0,Attchd,1963.0,2.0,2,480,3.0,3.0,3,120,0,0,0,0,0,0.0,4.0,Missing,0,5,2010,WD,Abnorml,137500,1990,0,2.0,1,1,0,0,0,0,1,1,47,11.831379196088765,Middle
668,617,618,45,RL,59.0,7227,2,0.0,1,2,4,Corner,2,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,832,832,GasA,4,Y,SBrkr,832,0,0,832,0,0,1,0,2,1,4,4,8,0,0.0,Detchd,1962.0,1.0,2,528,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,105500,1664,0,1.0,1,1,0,0,0,0,1,1,54,11.56646623189826,Middle
669,625,626,20,RL,87.0,10000,2,0.0,2,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,1116,1116,GasA,3,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,3,5,8,0,0.0,Attchd,1962.0,1.0,2,440,3.0,3.0,3,0,0,0,0,385,0,0.0,0.0,Missing,0,2,2010,WD,Normal,160000,2232,385,1.5,1,1,1,0,0,0,1,1,48,11.982929094215965,Middle
670,627,628,80,RL,80.0,9600,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,3,3,CBlock,3.0,3,3.0,4.0,674,2.0,132,350,1156,GasA,5,Y,SBrkr,1520,0,0,1520,1,0,1,0,3,1,3,7,8,2,4.0,Basment,1955.0,2.0,1,364,3.0,3.0,3,0,0,189,0,0,0,0.0,0.0,Missing,0,3,2010,WD,Normal,153000,2676,189,2.0,1,1,1,0,1,0,1,1,38,11.938193200374572,Middle
671,629,630,80,RL,82.0,9020,2,0.0,1,4,4,Corner,3,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,3,3,CBlock,3.0,3,4.0,6.0,624,3.0,336,288,1248,GasA,3,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,3,6,8,0,0.0,Attchd,1964.0,2.0,2,520,3.0,3.0,3,176,0,0,0,0,0,0.0,5.0,Missing,0,6,2008,WD,Normal,168500,2598,0,2.5,1,1,0,0,0,0,1,1,44,12.034691028774553,Middle
672,645,646,20,RL,73.0,10530,2,0.0,2,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,282,2.0,35,664,981,GasA,3,Y,SBrkr,981,0,0,981,1,0,1,1,3,1,3,5,8,0,0.0,Detchd,1979.0,1.0,2,576,3.0,3.0,3,0,312,40,0,0,0,0.0,0.0,Missing,0,3,2007,WD,Normal,143250,1962,352,2.5,1,1,1,0,0,0,1,1,36,11.872346634576989,Middle
673,648,649,60,RL,70.0,7700,2,0.0,1,4,4,Inside,3,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,756,756,GasA,3,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,3,7,8,1,3.0,Attchd,1966.0,1.0,2,442,3.0,3.0,3,0,124,216,0,0,0,0.0,0.0,Missing,0,6,2010,WD,Normal,155000,2595,340,1.5,1,1,1,0,0,0,1,1,44,11.951180395901384,Middle
674,658,659,50,RL,78.0,17503,2,0.0,1,4,4,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,912,912,GasA,3,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,3,6,8,1,4.0,Attchd,1948.0,1.0,1,330,3.0,3.0,3,192,0,0,0,0,0,0.0,0.0,Missing,0,1,2010,WD,Abnorml,97500,2370,0,1.5,1,1,0,0,1,0,1,1,60,11.487607656985938,Middle
675,662,663,20,RL,120.0,13560,2,0.0,1,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,3,3,CBlock,2.0,2,1.0,1.0,0,1.0,0,1392,1392,GasA,4,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,3,5,3,2,3.0,Attchd,1968.0,2.0,2,576,3.0,3.0,3,0,0,240,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,110000,2784,240,2.0,1,1,1,0,0,0,1,1,41,11.608235644774554,Middle
676,666,667,60,RL,73.0,18450,2,0.0,2,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4.0,3,1.0,2.0,187,3.0,723,111,1021,GasA,3,Y,SBrkr,1465,915,0,2380,0,0,2,1,3,1,3,7,2,1,1.0,CarPort,1965.0,1.0,2,596,3.0,3.0,3,0,265,0,0,0,0,0.0,0.0,Missing,0,8,2007,WD,Abnorml,129000,3401,265,2.5,1,1,1,0,1,0,1,1,28,11.767567683343811,Middle
677,674,675,20,RL,80.0,9200,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,892,1.0,0,244,1136,GasA,3,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,3,5,8,1,4.0,Attchd,1965.0,2.0,1,384,3.0,3.0,3,426,0,0,0,0,0,0.0,0.0,Missing,0,7,2008,WD,Normal,140000,2272,0,2.0,1,1,0,0,0,0,1,1,43,11.849397701591439,Middle
